#options: 480x852 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=1 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=10 rc=abr mbtree=1 bitrate=18407 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=22088 vbv_bufsize=36814 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:139 out:140 type:b dur:2 cpbdur:2 q:25.61 aq:27.33 tex:431684 mv:15725 misc:639 imb:476 pmb:945 smb:199 d:- ref:0 ;
in:141 out:141 type:I dur:2 cpbdur:2 q:22.85 aq:22.54 tex:1174093 mv:42057 misc:106 imb:1620 pmb:0 smb:0 d:- ref:;
in:145 out:142 type:P dur:2 cpbdur:2 q:25.55 aq:25.35 tex:812279 mv:8004 misc:149 imb:1079 pmb:541 smb:0 d:- ref:0 ;
in:143 out:143 type:B dur:2 cpbdur:2 q:25.55 aq:26.00 tex:638572 mv:15347 misc:345 imb:899 pmb:651 smb:70 d:- ref:0 ;
in:142 out:144 type:b dur:2 cpbdur:2 q:25.55 aq:26.48 tex:579152 mv:15406 misc:450 imb:890 pmb:615 smb:115 d:- ref:0 ;
in:144 out:145 type:b dur:2 cpbdur:2 q:25.55 aq:26.38 tex:565587 mv:14476 misc:457 imb:855 pmb:626 smb:139 d:- ref:0 ;
in:149 out:146 type:P dur:2 cpbdur:2 q:25.55 aq:25.38 tex:800808 mv:8342 misc:162 imb:1044 pmb:576 smb:0 d:- ref:0 ;
in:147 out:147 type:B dur:2 cpbdur:2 q:25.55 aq:26.02 tex:644215 mv:15095 misc:378 imb:893 pmb:661 smb:66 d:- ref:0 ;
in:146 out:148 type:b dur:2 cpbdur:2 q:25.55 aq:26.50 tex:566211 mv:15383 misc:446 imb:860 pmb:614 smb:146 d:- ref:0 ;
in:148 out:149 type:b dur:2 cpbdur:2 q:25.55 aq:26.55 tex:560021 mv:13568 misc:611 imb:855 pmb:612 smb:153 d:- ref:0 ;
in:153 out:150 type:P dur:2 cpbdur:2 q:25.53 aq:25.44 tex:784466 mv:8396 misc:162 imb:1037 pmb:583 smb:0 d:- ref:0 ;
in:151 out:151 type:B dur:2 cpbdur:2 q:25.55 aq:26.08 tex:636782 mv:15210 misc:384 imb:864 pmb:681 smb:75 d:- ref:0 ;
in:150 out:152 type:b dur:2 cpbdur:2 q:25.55 aq:26.46 tex:571257 mv:15387 misc:476 imb:867 pmb:617 smb:136 d:- ref:0 ;
in:152 out:153 type:b dur:2 cpbdur:2 q:25.55 aq:26.55 tex:586052 mv:15676 misc:504 imb:876 pmb:616 smb:128 d:- ref:0 ;
in:157 out:154 type:P dur:2 cpbdur:2 q:25.56 aq:25.78 tex:732831 mv:8238 misc:155 imb:1016 pmb:603 smb:1 d:- ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:25.56 aq:26.15 tex:626189 mv:15608 misc:411 imb:880 pmb:667 smb:73 d:- ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:25.56 aq:26.36 tex:570193 mv:14947 misc:468 imb:885 pmb:593 smb:142 d:- ref:0 ;
in:156 out:157 type:b dur:2 cpbdur:2 q:25.56 aq:26.43 tex:627384 mv:14122 misc:430 imb:1045 pmb:451 smb:124 d:- ref:0 ;
in:161 out:158 type:P dur:2 cpbdur:2 q:25.62 aq:25.46 tex:810841 mv:6839 misc:160 imb:1246 pmb:374 smb:0 d:- ref:0 ;
in:159 out:159 type:B dur:2 cpbdur:2 q:25.62 aq:25.99 tex:670748 mv:14945 misc:387 imb:1021 pmb:530 smb:69 d:- ref:0 ;
in:158 out:160 type:b dur:2 cpbdur:2 q:25.62 aq:26.35 tex:582104 mv:13475 misc:477 imb:941 pmb:534 smb:145 d:- ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:25.62 aq:26.27 tex:574692 mv:13512 misc:516 imb:939 pmb:533 smb:148 d:- ref:0 ;
in:165 out:162 type:P dur:2 cpbdur:2 q:25.68 aq:25.52 tex:754345 mv:7428 misc:243 imb:1056 pmb:546 smb:18 d:- ref:0 ;
in:163 out:163 type:B dur:2 cpbdur:2 q:25.68 aq:26.00 tex:627088 mv:14214 misc:370 imb:925 pmb:624 smb:71 d:- ref:0 ;
in:162 out:164 type:b dur:2 cpbdur:2 q:25.68 aq:26.13 tex:572745 mv:13043 misc:644 imb:908 pmb:530 smb:182 d:- ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:25.68 aq:26.43 tex:577073 mv:15088 misc:463 imb:934 pmb:559 smb:127 d:- ref:0 ;
in:169 out:166 type:P dur:2 cpbdur:2 q:25.72 aq:25.37 tex:813433 mv:8909 misc:146 imb:1099 pmb:521 smb:0 d:- ref:0 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:25.72 aq:26.15 tex:637634 mv:15459 misc:355 imb:957 pmb:616 smb:47 d:- ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:25.72 aq:26.34 tex:564233 mv:14709 misc:482 imb:914 pmb:580 smb:126 d:- ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:25.72 aq:26.33 tex:560090 mv:14035 misc:491 imb:923 pmb:573 smb:124 d:- ref:0 ;
in:173 out:170 type:P dur:2 cpbdur:2 q:25.81 aq:25.69 tex:742932 mv:8021 misc:159 imb:1043 pmb:577 smb:0 d:- ref:0 ;
in:171 out:171 type:B dur:2 cpbdur:2 q:25.81 aq:26.03 tex:622230 mv:14321 misc:433 imb:914 pmb:626 smb:80 d:- ref:0 ;
in:170 out:172 type:b dur:2 cpbdur:2 q:25.81 aq:26.57 tex:553092 mv:14572 misc:440 imb:905 pmb:599 smb:116 d:- ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:25.81 aq:26.67 tex:547764 mv:13705 misc:499 imb:916 pmb:576 smb:128 d:- ref:0 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:25.83 aq:25.56 tex:753776 mv:7842 misc:254 imb:1042 pmb:553 smb:25 d:- ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:25.83 aq:26.16 tex:621177 mv:14294 misc:337 imb:929 pmb:635 smb:56 d:- ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:25.83 aq:26.40 tex:545095 mv:13696 misc:513 imb:906 pmb:571 smb:143 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:25.83 aq:26.52 tex:545501 mv:13864 misc:523 imb:905 pmb:584 smb:131 d:- ref:0 ;
in:181 out:178 type:P dur:2 cpbdur:2 q:25.86 aq:25.55 tex:785247 mv:8668 misc:165 imb:1057 pmb:563 smb:0 d:- ref:0 ;
in:179 out:179 type:B dur:2 cpbdur:2 q:25.86 aq:26.19 tex:615488 mv:14627 misc:333 imb:911 pmb:670 smb:39 d:- ref:0 ;
in:178 out:180 type:b dur:2 cpbdur:2 q:25.86 aq:26.60 tex:530234 mv:13132 misc:562 imb:903 pmb:578 smb:139 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:25.86 aq:26.66 tex:537477 mv:14040 misc:475 imb:884 pmb:604 smb:132 d:- ref:0 ;
in:185 out:182 type:P dur:2 cpbdur:2 q:25.89 aq:25.61 tex:744545 mv:7457 misc:158 imb:1013 pmb:607 smb:0 d:- ref:0 ;
in:183 out:183 type:B dur:2 cpbdur:2 q:25.89 aq:26.32 tex:602269 mv:14033 misc:362 imb:912 pmb:640 smb:68 d:- ref:0 ;
in:182 out:184 type:b dur:2 cpbdur:2 q:25.89 aq:26.72 tex:530765 mv:13837 misc:550 imb:900 pmb:580 smb:140 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:25.89 aq:26.53 tex:528426 mv:12604 misc:674 imb:900 pmb:533 smb:187 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:25.92 aq:25.67 tex:737146 mv:7590 misc:168 imb:1025 pmb:593 smb:2 d:- ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:25.92 aq:26.30 tex:595083 mv:14648 misc:373 imb:898 pmb:641 smb:81 d:- ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:25.92 aq:26.71 tex:527968 mv:14212 misc:452 imb:911 pmb:574 smb:135 d:- ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:25.92 aq:26.74 tex:533459 mv:14242 misc:475 imb:908 pmb:580 smb:132 d:- ref:0 ;
in:193 out:190 type:P dur:2 cpbdur:2 q:25.93 aq:25.72 tex:729233 mv:7402 misc:181 imb:1026 pmb:589 smb:5 d:- ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:25.93 aq:26.43 tex:584012 mv:13727 misc:397 imb:926 pmb:625 smb:69 d:- ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:25.93 aq:26.80 tex:531207 mv:14611 misc:422 imb:903 pmb:591 smb:126 d:- ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:25.93 aq:26.84 tex:525621 mv:13526 misc:565 imb:900 pmb:572 smb:148 d:- ref:0 ;
in:197 out:194 type:P dur:2 cpbdur:2 q:25.92 aq:25.73 tex:753545 mv:8186 misc:149 imb:1060 pmb:560 smb:0 d:- ref:0 ;
in:195 out:195 type:B dur:2 cpbdur:2 q:25.93 aq:26.43 tex:593229 mv:14285 misc:406 imb:925 pmb:635 smb:60 d:- ref:0 ;
in:194 out:196 type:b dur:2 cpbdur:2 q:25.93 aq:26.81 tex:527085 mv:13756 misc:535 imb:910 pmb:588 smb:122 d:- ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:25.93 aq:26.81 tex:522405 mv:13716 misc:535 imb:882 pmb:606 smb:132 d:- ref:0 ;
in:201 out:198 type:P dur:2 cpbdur:2 q:25.95 aq:25.87 tex:729077 mv:8346 misc:153 imb:1048 pmb:572 smb:0 d:- ref:0 ;
in:199 out:199 type:B dur:2 cpbdur:2 q:25.95 aq:26.31 tex:607246 mv:15718 misc:364 imb:898 pmb:644 smb:78 d:- ref:0 ;
in:198 out:200 type:b dur:2 cpbdur:2 q:25.95 aq:26.88 tex:526132 mv:14164 misc:504 imb:904 pmb:574 smb:142 d:- ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:25.95 aq:26.87 tex:529996 mv:14371 misc:473 imb:924 pmb:565 smb:131 d:- ref:0 ;
in:205 out:202 type:P dur:2 cpbdur:2 q:25.96 aq:25.93 tex:721802 mv:8098 misc:172 imb:1094 pmb:525 smb:1 d:- ref:0 ;
in:203 out:203 type:B dur:2 cpbdur:2 q:25.96 aq:26.34 tex:609879 mv:15178 misc:407 imb:948 pmb:607 smb:65 d:- ref:0 ;
in:202 out:204 type:b dur:2 cpbdur:2 q:25.96 aq:26.71 tex:548299 mv:15490 misc:435 imb:917 pmb:564 smb:139 d:- ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:25.96 aq:26.76 tex:528697 mv:13804 misc:523 imb:910 pmb:559 smb:151 d:- ref:0 ;
in:209 out:206 type:P dur:2 cpbdur:2 q:25.96 aq:25.92 tex:738362 mv:6734 misc:240 imb:1253 pmb:347 smb:20 d:- ref:0 ;
in:207 out:207 type:B dur:2 cpbdur:2 q:25.96 aq:26.30 tex:618554 mv:15351 misc:407 imb:975 pmb:565 smb:80 d:- ref:0 ;
in:206 out:208 type:b dur:2 cpbdur:2 q:25.96 aq:26.80 tex:540480 mv:13681 misc:535 imb:942 pmb:539 smb:139 d:- ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:25.96 aq:26.78 tex:552777 mv:14409 misc:406 imb:985 pmb:514 smb:121 d:- ref:0 ;
in:213 out:210 type:P dur:2 cpbdur:2 q:25.98 aq:25.88 tex:758587 mv:8295 misc:150 imb:1207 pmb:413 smb:0 d:- ref:0 ;
in:211 out:211 type:B dur:2 cpbdur:2 q:25.97 aq:26.46 tex:606491 mv:13922 misc:363 imb:1023 pmb:551 smb:46 d:- ref:0 ;
in:210 out:212 type:b dur:2 cpbdur:2 q:25.97 aq:26.71 tex:565637 mv:13885 misc:454 imb:1011 pmb:501 smb:108 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:25.97 aq:26.67 tex:572853 mv:14379 misc:432 imb:1029 pmb:483 smb:108 d:- ref:0 ;
in:217 out:214 type:P dur:2 cpbdur:2 q:26.00 aq:26.13 tex:699996 mv:7730 misc:178 imb:1145 pmb:475 smb:0 d:- ref:0 ;
in:215 out:215 type:B dur:2 cpbdur:2 q:26.00 aq:26.31 tex:613278 mv:13793 misc:369 imb:992 pmb:580 smb:48 d:- ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:26.00 aq:26.70 tex:548969 mv:13403 misc:484 imb:997 pmb:492 smb:131 d:- ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:26.00 aq:26.67 tex:573811 mv:14859 misc:386 imb:1036 pmb:474 smb:110 d:- ref:0 ;
in:221 out:218 type:P dur:2 cpbdur:2 q:26.01 aq:26.23 tex:700441 mv:7701 misc:170 imb:1194 pmb:421 smb:5 d:- ref:0 ;
in:219 out:219 type:B dur:2 cpbdur:2 q:26.01 aq:26.28 tex:630592 mv:15287 misc:361 imb:1011 pmb:540 smb:69 d:- ref:0 ;
in:218 out:220 type:b dur:2 cpbdur:2 q:26.01 aq:26.55 tex:556778 mv:13035 misc:443 imb:999 pmb:495 smb:126 d:- ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:26.01 aq:26.66 tex:546801 mv:13517 misc:450 imb:974 pmb:529 smb:117 d:- ref:0 ;
in:223 out:222 type:P dur:2 cpbdur:2 q:26.03 aq:26.93 tex:588746 mv:7567 misc:335 imb:1092 pmb:468 smb:60 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:26.03 aq:26.65 tex:549503 mv:13947 misc:430 imb:982 pmb:519 smb:119 d:- ref:0 ;
in:224 out:224 type:I dur:2 cpbdur:2 q:23.03 aq:22.61 tex:1095675 mv:25109 misc:104 imb:1620 pmb:0 smb:0 d:- ref:;
in:228 out:225 type:P dur:2 cpbdur:2 q:26.06 aq:25.93 tex:746720 mv:5750 misc:154 imb:1428 pmb:192 smb:0 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:26.06 aq:26.07 tex:690728 mv:12794 misc:254 imb:1297 pmb:290 smb:33 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:26.06 aq:26.24 tex:668381 mv:13411 misc:264 imb:1298 pmb:276 smb:46 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:26.06 aq:26.28 tex:648632 mv:13195 misc:261 imb:1268 pmb:309 smb:43 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:26.11 aq:25.78 tex:754538 mv:6206 misc:168 imb:1391 pmb:228 smb:1 d:- ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:26.11 aq:25.92 tex:700330 mv:13426 misc:252 imb:1260 pmb:324 smb:36 d:- ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:26.11 aq:26.24 tex:644035 mv:13517 misc:288 imb:1247 pmb:326 smb:47 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:26.11 aq:26.36 tex:640525 mv:13229 misc:270 imb:1264 pmb:314 smb:42 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:26.14 aq:25.65 tex:783542 mv:6412 misc:150 imb:1411 pmb:209 smb:0 d:- ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:26.14 aq:26.09 tex:686588 mv:13235 misc:257 imb:1260 pmb:342 smb:18 d:- ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:26.14 aq:26.51 tex:625522 mv:13237 misc:265 imb:1242 pmb:331 smb:47 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:26.14 aq:26.38 tex:637856 mv:13273 misc:279 imb:1231 pmb:354 smb:35 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:26.20 aq:25.44 tex:794675 mv:6053 misc:160 imb:1401 pmb:219 smb:0 d:- ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:26.20 aq:26.15 tex:669960 mv:13590 misc:250 imb:1253 pmb:329 smb:38 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:26.20 aq:26.59 tex:619744 mv:13109 misc:307 imb:1245 pmb:326 smb:49 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:26.20 aq:26.56 tex:620291 mv:12874 misc:315 imb:1240 pmb:326 smb:54 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:26.26 aq:25.82 tex:742872 mv:5980 misc:164 imb:1385 pmb:235 smb:0 d:- ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:26.26 aq:26.10 tex:672841 mv:13016 misc:263 imb:1255 pmb:328 smb:37 d:- ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:26.26 aq:26.43 tex:625048 mv:13293 misc:291 imb:1247 pmb:321 smb:52 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:26.26 aq:26.58 tex:610536 mv:12934 misc:298 imb:1216 pmb:349 smb:55 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:26.32 aq:26.00 tex:724188 mv:6033 misc:235 imb:1404 pmb:194 smb:22 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:26.32 aq:26.49 tex:606925 mv:13691 misc:272 imb:1259 pmb:322 smb:39 d:- ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:26.32 aq:26.48 tex:624722 mv:13211 misc:275 imb:1256 pmb:317 smb:47 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:26.32 aq:26.57 tex:650127 mv:14117 misc:212 imb:1285 pmb:329 smb:6 d:- ref:0 ;
in:252 out:249 type:P dur:2 cpbdur:2 q:26.38 aq:26.18 tex:703601 mv:6558 misc:185 imb:1413 pmb:207 smb:0 d:- ref:0 ;
in:250 out:250 type:B dur:2 cpbdur:2 q:26.38 aq:26.23 tex:666304 mv:14200 misc:208 imb:1235 pmb:379 smb:6 d:- ref:0 ;
in:249 out:251 type:b dur:2 cpbdur:2 q:26.38 aq:26.64 tex:621969 mv:13337 misc:278 imb:1257 pmb:323 smb:40 d:- ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:26.38 aq:26.64 tex:604841 mv:12969 misc:294 imb:1241 pmb:320 smb:59 d:- ref:0 ;
in:256 out:253 type:P dur:2 cpbdur:2 q:26.44 aq:26.11 tex:714636 mv:6375 misc:189 imb:1375 pmb:241 smb:4 d:- ref:0 ;
in:254 out:254 type:B dur:2 cpbdur:2 q:26.44 aq:26.53 tex:638233 mv:12897 misc:262 imb:1272 pmb:309 smb:39 d:- ref:0 ;
in:253 out:255 type:b dur:2 cpbdur:2 q:26.44 aq:26.58 tex:612931 mv:12921 misc:308 imb:1224 pmb:338 smb:58 d:- ref:0 ;
in:255 out:256 type:b dur:2 cpbdur:2 q:26.44 aq:26.60 tex:615048 mv:12722 misc:270 imb:1245 pmb:319 smb:56 d:- ref:0 ;
in:260 out:257 type:P dur:2 cpbdur:2 q:26.48 aq:26.05 tex:733883 mv:6555 misc:154 imb:1406 pmb:214 smb:0 d:- ref:0 ;
in:258 out:258 type:B dur:2 cpbdur:2 q:26.48 aq:26.45 tex:641077 mv:13455 misc:260 imb:1227 pmb:369 smb:24 d:- ref:0 ;
in:257 out:259 type:b dur:2 cpbdur:2 q:26.48 aq:26.67 tex:600749 mv:13295 misc:300 imb:1239 pmb:338 smb:43 d:- ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:26.48 aq:26.73 tex:601967 mv:12679 misc:290 imb:1233 pmb:337 smb:50 d:- ref:0 ;
in:264 out:261 type:P dur:2 cpbdur:2 q:26.53 aq:26.14 tex:711824 mv:6230 misc:178 imb:1383 pmb:236 smb:1 d:- ref:0 ;
in:262 out:262 type:B dur:2 cpbdur:2 q:26.53 aq:26.40 tex:636828 mv:13316 misc:288 imb:1232 pmb:343 smb:45 d:- ref:0 ;
in:261 out:263 type:b dur:2 cpbdur:2 q:26.53 aq:26.49 tex:615961 mv:12968 misc:287 imb:1243 pmb:320 smb:57 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:26.53 aq:26.41 tex:625851 mv:13080 misc:293 imb:1244 pmb:315 smb:61 d:- ref:0 ;
in:268 out:265 type:P dur:2 cpbdur:2 q:26.56 aq:26.29 tex:698161 mv:6197 misc:162 imb:1375 pmb:245 smb:0 d:- ref:0 ;
in:266 out:266 type:B dur:2 cpbdur:2 q:26.56 aq:26.47 tex:640490 mv:12658 misc:284 imb:1258 pmb:323 smb:39 d:- ref:0 ;
in:265 out:267 type:b dur:2 cpbdur:2 q:26.55 aq:26.90 tex:583576 mv:12526 misc:306 imb:1241 pmb:314 smb:65 d:- ref:0 ;
in:267 out:268 type:b dur:2 cpbdur:2 q:26.56 aq:26.93 tex:579435 mv:12716 misc:281 imb:1232 pmb:327 smb:61 d:- ref:0 ;
in:272 out:269 type:P dur:2 cpbdur:2 q:26.59 aq:26.35 tex:684861 mv:6239 misc:164 imb:1367 pmb:251 smb:2 d:- ref:0 ;
in:270 out:270 type:B dur:2 cpbdur:2 q:26.59 aq:26.40 tex:638729 mv:13125 misc:290 imb:1250 pmb:326 smb:44 d:- ref:0 ;
in:269 out:271 type:b dur:2 cpbdur:2 q:26.59 aq:26.64 tex:602912 mv:12676 misc:308 imb:1233 pmb:321 smb:66 d:- ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:26.59 aq:26.64 tex:595770 mv:13036 misc:322 imb:1218 pmb:340 smb:62 d:- ref:0 ;
in:275 out:273 type:P dur:2 cpbdur:2 q:26.60 aq:26.97 tex:614565 mv:5806 misc:269 imb:1378 pmb:216 smb:26 d:- ref:0 ;
in:273 out:274 type:B dur:2 cpbdur:2 q:26.60 aq:26.53 tex:622970 mv:12530 misc:292 imb:1260 pmb:315 smb:45 d:- ref:0 ;
in:274 out:275 type:b dur:2 cpbdur:2 q:26.60 aq:26.91 tex:575405 mv:12737 misc:298 imb:1201 pmb:358 smb:61 d:- ref:0 ;
in:276 out:276 type:P dur:2 cpbdur:2 q:26.62 aq:26.55 tex:680432 mv:6221 misc:155 imb:1532 pmb:88 smb:0 d:- ref:0 ;
in:280 out:277 type:P dur:2 cpbdur:2 q:26.65 aq:26.31 tex:683581 mv:6519 misc:164 imb:1336 pmb:281 smb:3 d:- ref:0 ;
in:278 out:278 type:B dur:2 cpbdur:2 q:26.65 aq:26.40 tex:625702 mv:12893 misc:261 imb:1244 pmb:316 smb:60 d:- ref:0 ;
in:277 out:279 type:b dur:2 cpbdur:2 q:26.65 aq:27.17 tex:645440 mv:11471 misc:153 imb:1524 pmb:96 smb:0 d:- ref:0 ;
in:279 out:280 type:b dur:2 cpbdur:2 q:26.65 aq:26.83 tex:605249 mv:13934 misc:241 imb:1230 pmb:329 smb:61 d:- ref:0 ;
in:284 out:281 type:P dur:2 cpbdur:2 q:26.67 aq:26.18 tex:709043 mv:6938 misc:171 imb:1360 pmb:257 smb:3 d:- ref:0 ;
in:282 out:282 type:B dur:2 cpbdur:2 q:26.67 aq:26.67 tex:606816 mv:14314 misc:286 imb:1221 pmb:351 smb:48 d:- ref:0 ;
in:281 out:283 type:b dur:2 cpbdur:2 q:26.67 aq:26.65 tex:599969 mv:13512 misc:263 imb:1214 pmb:340 smb:66 d:- ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:26.67 aq:26.66 tex:602769 mv:13433 misc:310 imb:1194 pmb:356 smb:70 d:- ref:0 ;
in:288 out:285 type:P dur:2 cpbdur:2 q:26.70 aq:26.28 tex:689232 mv:6475 misc:189 imb:1332 pmb:280 smb:8 d:- ref:0 ;
in:286 out:286 type:B dur:2 cpbdur:2 q:26.70 aq:26.68 tex:604824 mv:13006 misc:298 imb:1200 pmb:371 smb:49 d:- ref:0 ;
in:285 out:287 type:b dur:2 cpbdur:2 q:26.70 aq:26.63 tex:595625 mv:12803 misc:292 imb:1201 pmb:349 smb:70 d:- ref:0 ;
in:287 out:288 type:b dur:2 cpbdur:2 q:26.70 aq:26.72 tex:596139 mv:12574 misc:311 imb:1207 pmb:344 smb:69 d:- ref:0 ;
in:292 out:289 type:P dur:2 cpbdur:2 q:26.72 aq:26.40 tex:705620 mv:7397 misc:159 imb:1330 pmb:290 smb:0 d:- ref:0 ;
in:290 out:290 type:B dur:2 cpbdur:2 q:26.72 aq:26.71 tex:612899 mv:13670 misc:263 imb:1206 pmb:391 smb:23 d:- ref:0 ;
in:289 out:291 type:b dur:2 cpbdur:2 q:26.72 aq:27.09 tex:568573 mv:13321 misc:306 imb:1196 pmb:378 smb:46 d:- ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:26.72 aq:27.03 tex:573356 mv:13609 misc:267 imb:1169 pmb:400 smb:51 d:- ref:0 ;
in:296 out:293 type:P dur:2 cpbdur:2 q:26.78 aq:26.28 tex:713101 mv:7216 misc:147 imb:1273 pmb:347 smb:0 d:- ref:0 ;
in:294 out:294 type:B dur:2 cpbdur:2 q:26.77 aq:26.70 tex:607531 mv:13959 misc:270 imb:1156 pmb:415 smb:49 d:- ref:0 ;
in:293 out:295 type:b dur:2 cpbdur:2 q:26.77 aq:27.18 tex:545845 mv:13616 misc:243 imb:1119 pmb:437 smb:64 d:- ref:0 ;
in:295 out:296 type:b dur:2 cpbdur:2 q:26.78 aq:27.01 tex:567596 mv:13349 misc:263 imb:1141 pmb:415 smb:64 d:- ref:0 ;
in:300 out:297 type:P dur:2 cpbdur:2 q:26.81 aq:26.42 tex:672966 mv:6997 misc:197 imb:1235 pmb:377 smb:8 d:- ref:0 ;
in:298 out:298 type:B dur:2 cpbdur:2 q:26.81 aq:26.72 tex:600325 mv:13774 misc:277 imb:1129 pmb:437 smb:54 d:- ref:0 ;
in:297 out:299 type:b dur:2 cpbdur:2 q:26.81 aq:27.08 tex:553527 mv:13091 misc:358 imb:1116 pmb:421 smb:83 d:- ref:0 ;
in:299 out:300 type:b dur:2 cpbdur:2 q:26.81 aq:27.03 tex:553144 mv:12720 misc:384 imb:1114 pmb:415 smb:91 d:- ref:0 ;
in:304 out:301 type:P dur:2 cpbdur:2 q:26.83 aq:26.44 tex:696575 mv:7023 misc:146 imb:1310 pmb:310 smb:0 d:- ref:0 ;
in:302 out:302 type:B dur:2 cpbdur:2 q:26.83 aq:27.12 tex:574462 mv:13269 misc:285 imb:1148 pmb:439 smb:33 d:- ref:0 ;
in:301 out:303 type:b dur:2 cpbdur:2 q:26.83 aq:27.19 tex:535056 mv:12527 misc:377 imb:1117 pmb:396 smb:107 d:- ref:0 ;
in:303 out:304 type:b dur:2 cpbdur:2 q:26.83 aq:27.20 tex:560492 mv:13001 misc:363 imb:1147 pmb:409 smb:64 d:- ref:0 ;
in:308 out:305 type:P dur:2 cpbdur:2 q:26.84 aq:26.67 tex:666360 mv:6815 misc:161 imb:1271 pmb:349 smb:0 d:- ref:0 ;
